fecha_adquisicion,satelite,producto,tile,latitud,longitud,provincia,canton,parroquia,region_natural,fire_mask,confianza,max_frp,qa,archivo_origen
2021-03-06,TERRA,MOD14A1,Unknown,1.185571,-76.55588,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,16.4,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,1.142202,-77.813595,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,7.3,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,1.125938,-77.173895,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,15.2,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,1.066305,-76.138449,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,31.9,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,1.060884,-76.138449,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,31.9,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,1.012093,-77.602168,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,38.1,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.957882,-77.618432,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,9.0,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.844037,-77.770225,Carchi,Tulcán,Tufiño,Amazonia,8,Media,19.7,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.844037,-77.764804,Carchi,Tulcán,Tufiño,Amazonia,8,Media,19.7,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.778982,-77.081735,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,11.8,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.638032,-77.97623,Carchi,Espejo,El Angel,Amazonia,8,Media,6.3,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.567556,-81.326522,No_encontrada,No_encontrado,No_encontrada,Costa,8,Media,16.4,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.535029,-81.293995,No_encontrada,No_encontrado,No_encontrada,Costa,9,Alta,26.1,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.535029,-81.288574,No_encontrada,No_encontrado,No_encontrada,Costa,9,Alta,38.1,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.513344,-76.756464,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,16.5,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.507923,-76.756464,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,16.5,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.507923,-76.751043,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,16.5,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.44829,-77.314846,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,11.8,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.44829,-77.309425,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,11.8,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.394078,-76.794412,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,51.6,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.394078,-76.788991,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,97.6,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.394078,-76.78357,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,97.6,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.388657,-76.794412,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,51.6,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.388657,-76.788991,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,97.6,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.388657,-76.78357,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,65.7,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.345288,-75.986656,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,16.8,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.345288,-75.981234,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,16.8,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.339867,-75.986656,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,16.8,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.339867,-75.981234,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,16.8,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.329024,-77.797331,Sucumbios,Sucumbíos,La Sofia,Amazonia,9,Alta,61.2,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.329024,-77.79191,Sucumbios,Sucumbíos,La Sofia,Amazonia,9,Alta,61.2,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.323603,-77.797331,Sucumbios,Sucumbíos,La Sofia,Amazonia,9,Alta,61.2,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.323603,-77.79191,Sucumbios,Sucumbíos,La Sofia,Amazonia,9,Alta,65.3,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,0.323603,-77.786489,Sucumbios,Sucumbíos,La Sofia,Amazonia,9,Alta,65.3,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-0.039616,-77.88407,Napo,El Chaco,Oyacachi,Amazonia,8,Media,7.9,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-0.045038,-77.88407,Napo,El Chaco,Oyacachi,Amazonia,8,Media,7.9,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.226856,-75.455379,Orellana,No_encontrado,No_encontrada,Amazonia,8,Media,16.8,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.226856,-75.449958,Orellana,No_encontrado,No_encontrada,Amazonia,8,Media,16.8,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.232277,-75.466222,Orellana,Aguarico,Cononaco,Amazonia,7,Baja,13.6,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.232277,-75.460801,Orellana,Aguarico,No_encontrada,Amazonia,7,Baja,13.6,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.232277,-75.455379,Orellana,No_encontrado,No_encontrada,Amazonia,8,Media,16.8,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.232277,-75.449958,Orellana,No_encontrado,No_encontrada,Amazonia,8,Media,16.8,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.655129,-77.851543,Pastaza,Pastaza,Simon Bolivar (Cab. En Mushullac,Amazonia,8,Media,12.5,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.790659,-75.206005,No_encontrada,No_encontrado,No_encontrada,Amazonia,7,Baja,15.2,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.790659,-75.200584,No_encontrada,No_encontrado,No_encontrada,Amazonia,7,Baja,15.2,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.79608,-75.206005,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,14.0,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.79608,-75.200584,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,15.2,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.801501,-75.206005,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,14.0,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.801501,-75.200584,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,14.0,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.866555,-75.254796,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,12.9,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.866555,-75.249374,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,12.9,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.866555,-75.243953,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,24.3,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.871977,-75.254796,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,12.9,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.871977,-75.249374,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,24.3,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.871977,-75.243953,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,24.3,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.904504,-75.303586,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,11.1,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.904504,-75.298165,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,11.1,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-1.909925,-75.303586,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,11.1,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.088824,-75.580067,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,18.7,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.088824,-75.574646,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,18.7,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.094245,-75.580067,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,18.7,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.094245,-75.574646,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,18.7,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.246038,-75.477064,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,32.7,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.246038,-75.471643,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,32.7,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.246038,-75.466222,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,32.7,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.246038,-75.460801,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,32.7,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.246038,-75.455379,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,31.3,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.246038,-75.449958,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,31.3,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.25146,-75.471643,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,32.7,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.25146,-75.466222,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,32.7,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.25146,-75.460801,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,31.3,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.25146,-75.455379,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,31.3,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.25146,-75.449958,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,31.3,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.25146,-75.444537,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,26.1,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.30025,-78.046706,Morona Santiago,Morona,Sevilla Don Bosco,Amazonia,8,Media,12.9,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.30025,-78.041284,Morona Santiago,Morona,Sevilla Don Bosco,Amazonia,8,Media,12.9,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.305671,-78.046706,Morona Santiago,Morona,Sevilla Don Bosco,Amazonia,8,Media,9.7,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.305671,-78.041284,Morona Santiago,Morona,Sevilla Don Bosco,Amazonia,8,Media,9.7,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.311093,-78.046706,Morona Santiago,Morona,Sevilla Don Bosco,Amazonia,8,Media,9.7,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.311093,-78.041284,Morona Santiago,Morona,Sevilla Don Bosco,Amazonia,8,Media,9.7,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-2.945371,-77.721435,Morona Santiago,Tiwintza,San Jose De Morona,Amazonia,8,Media,9.3,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-3.140534,-77.721435,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,3.4,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-3.16764,-77.65638,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,4.5,2,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-3.400751,-79.662219,El Oro,Chilla,Chilla,Sierra,8,Media,6.2,6,MODIS_FIRE_20210306_334.hdf
2021-03-06,TERRA,MOD14A1,Unknown,-3.633862,-76.550459,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,7.1,2,MODIS_FIRE_20210306_334.hdf
2023-05-01,TERRA,MOD14A1,Unknown,0.643453,-79.553795,Esmeraldas,Quinindé,Viche,Sierra,8,Media,16.9,6,MODIS_FIRE_20230501_922.hdf
2023-05-01,TERRA,MOD14A1,Unknown,0.643453,-79.548374,Esmeraldas,Quinindé,Viche,Sierra,8,Media,16.9,6,MODIS_FIRE_20230501_922.hdf
2023-05-01,TERRA,MOD14A1,Unknown,0.638032,-79.548374,Esmeraldas,Quinindé,Viche,Sierra,8,Media,16.9,6,MODIS_FIRE_20230501_922.hdf
2023-05-01,TERRA,MOD14A1,Unknown,-1.302752,-79.076731,Bolivar,Guaranda,Simiatug,Sierra,8,Media,18.6,6,MODIS_FIRE_20230501_922.hdf
2023-05-01,TERRA,MOD14A1,Unknown,-1.302752,-79.071309,Bolivar,Guaranda,Simiatug,Sierra,8,Media,18.6,6,MODIS_FIRE_20230501_922.hdf
2023-05-01,TERRA,MOD14A1,Unknown,-1.302752,-79.065888,Bolivar,Guaranda,Simiatug,Sierra,8,Media,18.6,6,MODIS_FIRE_20230501_922.hdf
2023-05-01,TERRA,MOD14A1,Unknown,-1.308173,-79.076731,Bolivar,Guaranda,Simiatug,Sierra,8,Media,18.6,6,MODIS_FIRE_20230501_922.hdf
2023-05-01,TERRA,MOD14A1,Unknown,-1.308173,-79.071309,Bolivar,Guaranda,Simiatug,Sierra,8,Media,18.6,6,MODIS_FIRE_20230501_922.hdf
2023-05-01,TERRA,MOD14A1,Unknown,-4.165138,-80.730192,No_encontrada,No_encontrado,No_encontrada,Costa,8,Media,15.1,6,MODIS_FIRE_20230501_922.hdf
2023-05-01,TERRA,MOD14A1,Unknown,-4.165138,-80.724771,No_encontrada,No_encontrado,No_encontrada,Costa,8,Media,15.1,6,MODIS_FIRE_20230501_922.hdf
2023-05-01,TERRA,MOD14A1,Unknown,-4.170559,-80.730192,No_encontrada,No_encontrado,No_encontrada,Costa,8,Media,15.1,6,MODIS_FIRE_20230501_922.hdf
2023-05-01,TERRA,MOD14A1,Unknown,-4.170559,-80.724771,No_encontrada,No_encontrado,No_encontrada,Costa,8,Media,15.1,6,MODIS_FIRE_20230501_922.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.36447,-75.943286,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,110.2,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.36447,-75.937865,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,110.2,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.359049,-75.948707,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,54.6,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.359049,-75.943286,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,110.2,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.359049,-75.937865,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,110.2,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.359049,-75.932444,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,110.2,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.359049,-75.927023,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,110.2,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.359049,-75.921601,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,172.3,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.359049,-75.91618,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,172.3,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.359049,-75.910759,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,142.8,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.359049,-75.905338,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,142.8,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.359049,-75.899917,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,142.8,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.353628,-75.948707,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,54.6,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.353628,-75.943286,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,54.6,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.353628,-75.937865,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,110.2,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.353628,-75.932444,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,110.2,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.353628,-75.927023,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,172.3,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.353628,-75.921601,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,172.3,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.353628,-75.91618,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,172.3,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.353628,-75.910759,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,172.3,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.353628,-75.905338,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,172.3,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.353628,-75.899917,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,142.8,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.348207,-75.91618,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,172.3,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,1.348207,-75.910759,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,172.3,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,-1.449124,-75.281902,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,52.5,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,-1.449124,-75.27648,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,52.5,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,-1.449124,-75.271059,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,52.5,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,-1.454545,-75.27648,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,52.5,6,MODIS_FIRE_20200313_063.hdf
2020-03-13,TERRA,MOD14A1,Unknown,-1.454545,-75.271059,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,52.5,6,MODIS_FIRE_20200313_063.hdf
2020-07-11,TERRA,MOD14A1,Unknown,1.418682,-75.016264,No_encontrada,No_encontrado,No_encontrada,Amazonia,7,Baja,95.4,6,MODIS_FIRE_20200711_153.hdf
2020-07-11,TERRA,MOD14A1,Unknown,1.418682,-75.010842,No_encontrada,No_encontrado,No_encontrada,Amazonia,7,Baja,95.4,6,MODIS_FIRE_20200711_153.hdf
2020-07-11,TERRA,MOD14A1,Unknown,1.413261,-75.005421,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,17.3,6,MODIS_FIRE_20200711_153.hdf
2020-07-11,TERRA,MOD14A1,Unknown,1.40784,-75.010842,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,17.3,6,MODIS_FIRE_20200711_153.hdf
2020-07-11,TERRA,MOD14A1,Unknown,1.40784,-75.005421,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,17.3,6,MODIS_FIRE_20200711_153.hdf
2020-07-11,TERRA,MOD14A1,Unknown,0.361551,-76.978732,No_encontrada,No_encontrado,No_encontrada,Amazonia,8,Media,9.1,6,MODIS_FIRE_20200711_153.hdf
2020-07-11,TERRA,MOD14A1,Unknown,-2.305671,-78.046706,Morona Santiago,Morona,Sevilla Don Bosco,Amazonia,8,Media,6.9,6,MODIS_FIRE_20200711_153.hdf
2020-07-11,TERRA,MOD14A1,Unknown,-3.254379,-78.404504,Morona Santiago,San Juan Bosco,San Carlos De Limon,Amazonia,8,Media,6.4,6,MODIS_FIRE_20200711_153.hdf
2020-07-11,TERRA,MOD14A1,Unknown,-3.2598,-78.404504,Morona Santiago,San Juan Bosco,San Carlos De Limon,Amazonia,8,Media,5.8,6,MODIS_FIRE_20200711_153.hdf
2024-05-08,TERRA,MOD14A1,Unknown,1.201835,-75.954128,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,42.2,2,MODIS_FIRE_20240508_1201.hdf
2024-05-08,TERRA,MOD14A1,Unknown,1.196414,-75.964971,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,42.2,2,MODIS_FIRE_20240508_1201.hdf
2024-05-08,TERRA,MOD14A1,Unknown,1.196414,-75.95955,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,42.2,2,MODIS_FIRE_20240508_1201.hdf
2024-05-08,TERRA,MOD14A1,Unknown,1.196414,-75.954128,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,42.2,2,MODIS_FIRE_20240508_1201.hdf
2024-05-08,TERRA,MOD14A1,Unknown,1.190992,-75.95955,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,65.7,2,MODIS_FIRE_20240508_1201.hdf
2024-05-08,TERRA,MOD14A1,Unknown,1.190992,-75.954128,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,65.7,2,MODIS_FIRE_20240508_1201.hdf
2024-05-08,TERRA,MOD14A1,Unknown,1.185571,-75.95955,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,65.7,2,MODIS_FIRE_20240508_1201.hdf
2024-05-08,TERRA,MOD14A1,Unknown,1.185571,-75.954128,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,65.7,2,MODIS_FIRE_20240508_1201.hdf
2024-05-08,TERRA,MOD14A1,Unknown,1.185571,-75.948707,No_encontrada,No_encontrado,No_encontrada,Amazonia,9,Alta,65.7,2,MODIS_FIRE_20240508_1201.hdf
2022-08-05,TERRA,MOD14A1,Unknown,-3.265221,-80.778982,No_encontrada,No_encontrado,No_encontrada,Costa,8,Media,16.4,6,MODIS_FIRE_20220805_721.hdf
2022-08-05,TERRA,MOD14A1,Unknown,-3.265221,-80.773561,No_encontrada,No_encontrado,No_encontrada,Costa,8,Media,16.4,6,MODIS_FIRE_20220805_721.hdf
2022-08-05,TERRA,MOD14A1,Unknown,-3.265221,-80.76814,No_encontrada,No_encontrado,No_encontrada,Costa,8,Media,16.4,6,MODIS_FIRE_20220805_721.hdf
2023-10-24,TERRA,MOD14A1,Unknown,-1.356964,-80.827773,No_encontrada,No_encontrado,No_encontrada,Costa,7,Baja,20.3,2,MODIS_FIRE_20231024_1055.hdf
