time,lat,lon,SoilMoi0_10cm_inst,SoilMoi10_40cm_inst,RootMoist_inst,SoilTMP0_10cm_inst,Tair_f_inst,Rainf_tavg,Evap_tavg,SWdown_f_tavg,LWdown_f_tavg,Qs_acc,Qsb_acc,Qsm_acc,CanopInt_inst,provincia,canton
2023-02-01,-0.375,-75.625,36.498657,110.32497,761.67474,297.71793,298.17798,7.603616e-05,4.9061608e-05,191.58415,407.02518,0.05772107,0.12779991,0.0,0.16039285,Sucumbios,Cuyabeno
2023-02-01,-0.125,-80.125,32.23168,94.79127,438.03162,297.52856,296.81012,5.9921877e-05,3.1950894e-05,167.8296,419.717,0.025687812,0.0007147768,0.0,0.195875,Manabi,Pedernales
2023-02-01,-0.125,-79.875,39.80052,119.155464,514.5634,295.6823,296.43585,9.205848e-05,2.7097767e-05,140.088,394.1035,0.16207187,0.112077676,0.0,0.28071427,Manabi,Chone
2023-02-01,-0.125,-79.625,39.60187,118.31328,510.5426,295.95453,296.77164,9.21192e-05,2.7371429e-05,140.03902,396.01575,0.14392094,0.07995844,0.0,0.30162945,Manabi,Chone
2023-02-01,-0.125,-79.375,31.04207,93.06343,471.54477,296.0544,296.53598,8.776518e-05,2.4283483e-05,143.93187,394.26147,0.028726652,0.23286362,0.0,0.28444642,Santo Domingo de los Tsachilas,Santo Domingo
2023-02-01,-0.125,-79.125,31.292246,93.92964,577.24945,295.45316,295.6341,9.1264286e-05,2.3681696e-05,150.85089,388.23834,0.02855933,0.27805394,0.0,0.26560268,Santo Domingo de los Tsachilas,Santo Domingo
2023-02-01,-0.125,-78.875,29.088835,87.21356,575.91205,295.42758,293.004,5.112366e-05,3.1699554e-05,164.1463,442.20358,0.0064409375,0.116379015,0.0,0.18427232,Santo Domingo de los Tsachilas,Santo Domingo
2023-02-01,-0.125,-78.625,34.552006,103.88918,630.4451,290.1606,287.96866,3.999375e-05,2.9708035e-05,154.60117,407.3613,0.0069108037,0.10082723,0.0,0.1947366,Pichincha,Quito
2023-02-01,-0.125,-78.375,29.543482,88.84167,190.65086,288.96625,285.47076,3.9656697e-05,1.8005358e-05,188.10692,372.2408,0.00616625,0.21089889,0.0,0.17640178,Pichincha,Quito
2023-02-01,-0.125,-78.125,28.669874,86.15564,349.30585,284.64792,281.1689,3.8925e-05,2.6567857e-05,212.21469,348.5763,0.00343375,0.14635545,0.0,0.17256697,Pichincha,Cayambe
2023-02-01,-0.125,-77.875,29.479893,88.61659,591.2644,284.19464,283.04407,4.9989285e-05,2.038884e-05,166.56331,328.93762,0.01759674,0.1826383,0.0,0.16942857,Napo,El Chaco
2023-02-01,-0.125,-77.625,29.215937,87.705605,583.2049,289.04846,288.39987,5.0571427e-05,2.5632144e-05,148.4216,360.88687,0.013766518,0.14874656,0.0,0.14671429,Napo,El Chaco
2023-02-01,-0.125,-77.375,28.895054,86.6732,573.51685,294.05948,293.8628,5.110134e-05,3.1959375e-05,149.02246,391.85684,0.014409866,0.11639304,0.0,0.12761608,Sucumbios,Gonzalo Pizarro
2023-02-01,-0.125,-77.125,37.989956,113.97532,754.36194,296.7347,296.9673,5.1483035e-05,3.8197322e-05,155.04625,408.62213,0.07662781,0.038571786,0.0,0.119441964,Orellana,Orellana
2023-02-01,-0.125,-76.875,40.22594,120.95711,816.45825,296.8061,297.24155,6.0035713e-05,4.2096428e-05,174.55844,399.78677,0.07324411,0.04023933,0.0,0.18422768,Sucumbios,Shushufindi
2023-02-01,-0.125,-76.625,36.6776,110.613434,758.85034,297.21432,297.62985,6.0958482e-05,4.1719195e-05,180.44754,400.02313,0.030527009,0.08281995,0.0,0.18475446,Sucumbios,Shushufindi
2023-02-01,-0.125,-76.375,36.574516,110.285645,755.5899,297.28882,297.69717,6.0921873e-05,4.3462052e-05,186.84764,399.16833,0.024895133,0.07478987,0.0,0.18597321,Sucumbios,Cuyabeno
2023-02-01,-0.125,-76.125,36.431885,109.85122,750.842,297.2781,297.8886,6.181429e-05,4.5350447e-05,188.023,398.63522,0.034599643,0.06391951,0.0,0.17784375,Sucumbios,Cuyabeno
2023-02-01,-0.125,-75.875,36.542397,110.431404,762.1123,297.56995,298.11362,7.699777e-05,4.9344195e-05,191.60942,406.4349,0.051141877,0.1307775,0.0,0.15604465,Sucumbios,Cuyabeno
2023-02-01,-0.125,-75.625,31.3355,94.87674,663.3264,297.84427,298.2311,7.601384e-05,4.815491e-05,193.25795,406.6606,0.028788215,0.16595593,0.0,0.16002232,Sucumbios,Cuyabeno
2023-02-01,-0.125,-75.375,31.302843,94.816414,663.1513,297.85208,298.32623,7.593571e-05,4.822902e-05,193.2312,405.56046,0.03131884,0.16420513,0.0,0.16361608,Sucumbios,Putumayo
2023-02-01,0.125,-79.875,40.587616,121.66435,613.30023,296.4709,296.74512,7.9495534e-05,3.2838394e-05,149.58589,408.18555,0.11785362,0.16424656,0.0,0.3419375,Manabi,Pedernales
2023-02-01,0.125,-79.625,40.436275,121.05278,520.5567,296.59555,296.93143,7.823884e-05,3.4234374e-05,153.64433,408.6491,0.10305303,0.13149545,0.0,0.33616072,Manabi,Pedernales
2023-02-01,0.125,-79.375,31.24096,93.58133,442.34888,297.1707,297.23035,7.874955e-05,3.315268e-05,160.90294,409.10437,0.017568259,0.22602035,0.0,0.31925893,Esmeraldas,Quinindé
2023-02-01,0.125,-79.125,31.768656,95.41544,563.66394,296.39606,296.19147,8.130937e-05,2.6611608e-05,146.19019,404.89832,0.018529419,0.334012,0.0,0.32819197,Pichincha,Pedro Vicente Maldonado
2023-02-01,0.125,-78.875,31.705173,95.38753,634.7235,294.76852,293.85767,8.272902e-05,2.5279911e-05,135.6308,412.70508,0.01818558,0.4793751,0.0,0.31204018,Pichincha,Quito
2023-02-01,0.125,-78.625,31.491032,94.847755,590.4125,291.2042,290.41284,8.1583035e-05,2.6986607e-05,164.17651,378.72385,0.019273482,0.47233388,0.0,0.29648662,Pichincha,Quito
2023-02-01,0.125,-78.375,31.386839,94.54548,389.90594,286.9734,285.5256,7.953036e-05,2.7712054e-05,185.7971,344.96954,0.023415536,0.45829093,0.0,0.2866518,Pichincha,Quito
2023-02-01,0.125,-78.125,37.07682,111.70372,424.9131,283.4393,282.17566,7.666116e-05,2.7983482e-05,170.9508,327.83044,0.038108483,0.4339459,0.0,0.27190626,Pichincha,Cayambe
2023-02-01,0.125,-77.875,29.460884,88.55956,591.8677,284.4149,282.17865,4.3857588e-05,2.2485268e-05,171.4833,344.1249,0.007927188,0.18701419,0.0,0.16070089,Sucumbios,Gonzalo Pizarro
2023-02-01,0.125,-77.625,28.723536,86.2826,574.80554,291.438,289.94882,4.5313394e-05,3.414018e-05,171.85175,387.86853,0.00783,0.12637205,0.0,0.12355804,Sucumbios,Gonzalo Pizarro
2023-02-01,0.125,-77.375,28.13829,84.40505,560.0058,296.20297,295.22592,4.5264285e-05,4.235e-05,179.41219,417.02588,0.0075262054,0.08891067,0.0,0.11989732,Sucumbios,Gonzalo Pizarro
2023-02-01,0.125,-77.125,37.23008,111.767845,740.80896,297.5941,296.82257,4.5492856e-05,4.7088393e-05,182.74947,428.19598,0.038192052,0.026224643,0.0,0.11554018,Sucumbios,Cascales
2023-02-01,0.125,-76.875,38.788116,116.46882,777.7088,296.68164,297.4465,4.418884e-05,3.6010268e-05,154.42519,398.35733,0.042389553,0.05381165,0.0,0.15861607,Sucumbios,Lago Agrio
2023-02-01,0.125,-76.625,38.586105,115.98402,774.9103,296.88007,297.62085,4.310893e-05,3.7053123e-05,159.84598,398.02267,0.048398707,0.049418572,0.0,0.13505358,Sucumbios,Lago Agrio
2023-02-01,0.125,-76.375,38.5848,115.965,774.57965,296.90387,297.76938,4.3167413e-05,3.7426787e-05,160.85782,397.3015,0.04048469,0.04858509,0.0,0.15425892,Sucumbios,Putumayo
2023-02-01,0.125,-76.125,34.959396,105.106064,703.70404,296.98962,297.85352,4.4017856e-05,3.7250447e-05,162.97,396.7551,0.01426558,0.07932433,0.0,0.16371429,Sucumbios,Putumayo
2023-02-01,0.375,-79.875,40.692528,121.9845,811.2279,296.8293,297.04715,7.836116e-05,3.2908927e-05,152.39482,408.51166,0.10144268,0.16810206,0.0,0.34369642,Esmeraldas,Muisne
2023-02-01,0.375,-79.625,40.77199,122.21164,694.6012,296.5015,296.47253,7.817857e-05,3.086116e-05,151.05937,407.13568,0.10375161,0.17874107,0.0,0.33940625,Esmeraldas,Quinindé
2023-02-01,0.375,-79.375,31.311987,93.83566,477.92337,297.2807,297.31586,7.950491e-05,3.1534375e-05,154.28728,410.10867,0.018503126,0.24166362,0.0,0.32015178,Esmeraldas,Quinindé
2023-02-01,0.375,-79.125,31.62517,94.923294,563.309,296.97446,296.8314,8.12375e-05,2.8467857e-05,150.795,408.50427,0.014683169,0.30824617,0.0,0.33054465,Esmeraldas,Quinindé
2023-02-01,0.375,-78.875,31.771456,95.587585,636.34766,293.8572,293.00592,8.176295e-05,2.3463394e-05,134.2212,404.03528,0.01866201,0.49808747,0.0,0.32809374,Imbabura,Cotacachi
2023-02-01,0.375,-78.625,31.667843,95.38877,595.20355,290.3656,289.60522,8.109509e-05,2.3929464e-05,153.66696,372.14148,0.024245357,0.5108041,0.0,0.3123259,Imbabura,Cotacachi
2023-02-01,0.375,-78.375,37.19319,112.06281,528.7549,287.13403,286.0202,7.934197e-05,2.8122322e-05,160.16241,354.76727,0.037679374,0.4585413,0.0,0.2994643,Imbabura,Cotacachi
2023-02-01,0.375,-78.125,31.00829,93.38013,311.4962,287.40985,286.2462,7.6196426e-05,3.265357e-05,188.32446,343.8579,0.017339554,0.39211923,0.0,0.24856697,Imbabura,Ibarra
2023-02-01,0.375,-77.875,29.113398,87.62392,425.7812,286.19797,283.7683,4.3065178e-05,2.4901787e-05,184.72295,348.79865,0.0070175,0.18473004,0.0,0.14998214,Imbabura,Pimampiro
2023-02-01,0.375,-77.625,29.173197,87.712906,586.14417,288.3004,286.6488,4.4458036e-05,2.6642858e-05,164.22209,367.8323,0.009370536,0.16500093,0.0,0.14857589,Sucumbios,Sucumbíos
2023-02-01,0.375,-77.375,28.600317,85.94899,572.82336,293.23758,292.0903,4.5341963e-05,3.541473e-05,165.78304,399.5463,0.008524643,0.12162076,0.0,0.12145982,Sucumbios,Cascales
2023-02-01,0.375,-77.125,28.062866,84.20919,558.9991,297.76422,296.80954,4.5418303e-05,4.2289732e-05,175.56111,428.5088,0.009190625,0.08705986,0.0,0.11395982,Sucumbios,Lago Agrio
2023-02-01,0.375,-76.375,38.493137,115.743645,773.3854,297.14178,298.0251,4.3940625e-05,3.8581697e-05,165.43973,397.24115,0.041938215,0.04700393,0.0,0.13715625,Sucumbios,Putumayo
2023-02-01,0.625,-79.875,40.579216,121.64668,753.5977,297.00555,297.20807,7.746384e-05,3.2989734e-05,150.18987,410.2522,0.11191674,0.15128031,0.0,0.3452634,Esmeraldas,Muisne
2023-02-01,0.625,-79.625,40.743156,122.14868,731.95197,296.465,296.39142,7.7734374e-05,3.002991e-05,150.09192,406.41342,0.10939085,0.17478919,0.0,0.32739732,Esmeraldas,Quinindé
2023-02-01,0.625,-79.375,40.677807,121.928055,809.21906,296.91498,296.8648,8.0002676e-05,3.186607e-05,153.91777,409.1405,0.102800086,0.15713459,0.0,0.32696876,Esmeraldas,Río Verde
2023-02-01,0.625,-79.125,31.491892,94.52005,631.3686,297.39276,297.09286,8.164911e-05,2.9185268e-05,157.56326,409.15237,0.015813615,0.28283843,0.0,0.3275402,Esmeraldas,Eloy Alfaro
2023-02-01,0.625,-78.875,31.492437,94.78612,630.8315,296.21906,295.36133,8.238437e-05,2.8662054e-05,151.21611,417.45102,0.020812545,0.44154269,0.0,0.30830804,Esmeraldas,Eloy Alfaro
2023-02-01,0.625,-78.625,31.765915,95.71102,638.5907,291.50244,290.6286,8.066161e-05,2.1883929e-05,133.65723,388.55777,0.024948081,0.5350034,0.0,0.3133661,Esmeraldas,San Lorenzo
2023-02-01,0.625,-78.375,31.58212,95.18536,551.6261,287.5149,286.39624,7.9581696e-05,2.4159375e-05,147.6896,361.9021,0.025754733,0.50540483,0.0,0.2889866,Imbabura,San Miguel de Urcuquí
2023-02-01,0.625,-78.125,31.299965,94.281555,381.5847,287.16873,286.7312,7.735759e-05,2.7896429e-05,150.6316,352.335,0.018916205,0.44617173,0.0,0.26525,Carchi,Mira
2023-02-01,0.625,-77.875,34.766087,104.67767,349.7336,285.73825,283.72888,4.4422766e-05,2.6995982e-05,175.77768,351.4588,0.012542946,0.14966388,0.0,0.16541518,Carchi,Montúfar
2023-02-01,0.625,-77.625,35.172253,105.72475,597.07587,284.507,282.66873,4.4370983e-05,2.4910269e-05,178.94768,341.2695,0.014700982,0.14699718,0.0,0.17657143,Sucumbios,Sucumbíos
2023-02-01,0.875,-79.625,40.304974,120.671074,680.87646,297.02664,297.18472,7.563437e-05,3.355e-05,158.75049,408.6845,0.10706219,0.10348447,0.0,0.3057634,Esmeraldas,Esmeraldas
2023-02-01,0.875,-79.375,40.537716,121.45988,736.11145,297.1111,297.20343,7.645e-05,3.3499105e-05,158.73442,409.01917,0.09724236,0.13366531,0.0,0.3162991,Esmeraldas,Río Verde
2023-02-01,0.875,-79.125,31.390888,94.19176,628.6352,297.87534,297.7699,7.710045e-05,3.1802232e-05,163.77415,410.01917,0.013178929,0.26021925,0.0,0.3315491,Esmeraldas,Eloy Alfaro
2023-02-01,0.875,-78.875,31.35666,94.33246,626.8724,298.62302,298.07498,7.9489284e-05,3.4635268e-05,159.86536,432.28976,0.017893437,0.39521787,0.0,0.3159375,Esmeraldas,Eloy Alfaro
2023-02-01,0.875,-78.625,31.666986,95.36756,635.5377,296.89093,296.1039,7.9369194e-05,2.9124107e-05,156.58492,421.50568,0.018667009,0.49096224,0.0,0.30204463,Esmeraldas,San Lorenzo
2023-02-01,0.875,-78.375,31.766624,95.680466,638.37854,292.8274,292.07233,7.9696874e-05,2.5025e-05,135.92433,400.1551,0.018961072,0.5261265,0.0,0.31554464,Carchi,Mira
2023-02-01,0.875,-78.125,31.73937,95.53412,637.0893,288.21472,287.53708,7.859821e-05,2.4519642e-05,152.46442,360.38522,0.017451206,0.50952333,0.0,0.33014733,Carchi,Tulcán
2023-02-01,1.125,-79.125,39.504826,118.50582,700.55383,298.13205,298.55896,5.8022768e-05,4.4725e-05,187.14893,418.1867,0.042544868,0.068194866,0.0,0.2591518,Esmeraldas,Eloy Alfaro
2023-02-01,1.125,-78.875,32.927753,100.13224,662.8883,297.94266,298.23727,7.3232586e-05,4.027143e-05,193.90678,404.49207,0.018168928,0.43734407,0.0,0.34131697,Esmeraldas,San Lorenzo
2023-02-01,1.125,-78.625,33.23177,101.11058,723.3264,297.72165,297.6711,7.556696e-05,3.3854463e-05,181.93893,403.53598,0.022968303,0.52715796,0.0,0.31864733,Esmeraldas,San Lorenzo
2023-02-01,1.125,-78.375,33.408985,101.63095,728.2135,295.39423,295.20187,7.8174555e-05,2.7330358e-05,168.01549,392.90143,0.022976428,0.5850799,0.0,0.36089286,Carchi,Tulcán
2023-02-01,1.375,-78.875,41.528313,125.34491,859.5792,297.69208,298.71588,7.300134e-05,4.794509e-05,198.31723,405.8666,0.11215719,0.19926415,0.0,0.31891072,Esmeraldas,San Lorenzo
2023-02-01,-0.875,-91.375,17.80896,62.299503,263.22565,303.14606,299.13583,1.8334375e-05,1.0786161e-05,270.28503,413.86533,0.0019191965,0.0018490178,0.0,0.042660713,Galápagos,Isabela
2023-02-01,-0.875,-91.125,16.813742,54.18003,216.95345,302.7028,299.4348,1.8294197e-05,1.1411607e-05,279.60693,409.12115,0.001631116,0.00073513394,0.0,0.050111607,Galápagos,Isabela
2023-02-01,-0.875,-90.875,17.137661,66.09615,17.137661,303.73056,299.23352,1.6794196e-05,8.693303e-06,267.56232,405.16492,0.0022960715,0.0033736606,0.0,0.0,Galápagos,Isabela
2023-02-01,-0.625,-90.375,14.687424,35.388737,134.90102,302.4118,299.7744,1.682991e-05,1.2213839e-05,267.2558,409.5229,0.0015490626,5e-05,0.0,0.047464285,Galápagos,Santa Cruz
2023-02-01,-0.375,-91.125,19.233723,66.27557,179.94684,303.5846,298.73322,1.8591518e-05,1.1883482e-05,271.46497,410.23236,0.0023086607,0.0039352677,0.0,0.047946427,Galápagos,Isabela
2023-02-01,-0.125,-91.375,19.58364,66.471054,161.37698,301.63354,296.25186,1.860893e-05,1.1446875e-05,271.52365,395.2746,0.002017634,0.0042161606,0.0,0.028017858,Galápagos,Isabela
2023-03-01,-4.875,-79.125,30.619104,87.51164,392.33395,292.59268,290.29044,6.09746e-05,3.432291e-05,182.77734,397.15125,0.01600895,0.0,0.0,0.17180242,Zamora Chinchipe,Chinchipe
2023-03-01,-4.625,-79.375,33.01399,97.031906,412.70413,288.78625,286.11362,6.256371e-05,3.6625333e-05,216.51009,370.41187,0.026778588,0.0060581854,0.0,0.15583065,Loja,Espíndola
2023-03-01,-4.625,-79.125,32.225193,94.223564,469.4931,289.8087,287.2624,6.2612904e-05,3.436283e-05,187.40198,380.41342,0.028644677,0.0,0.0,0.15557662,Zamora Chinchipe,Palanda
2023-03-01,-4.625,-78.875,37.639404,113.484184,754.0786,289.74536,288.7609,8.3025e-05,2.9628154e-05,146.06274,371.28336,0.09533246,0.47084257,0.0,0.21468145,Zamora Chinchipe,Nangaritza
2023-03-01,-4.375,-80.375,35.05863,101.80956,283.87326,298.6547,297.70374,0.000104909275,4.0064042e-05,204.79782,412.5571,0.1305217,0.00042560484,0.0,0.21410081,Loja,Zapotillo
2023-03-01,-4.375,-79.875,26.051447,75.414375,262.43204,294.87997,292.44928,6.318629e-05,3.9520895e-05,229.32298,409.73035,0.014106129,0.0015143951,0.0,0.16336693,Loja,Macará
2023-03-01,-4.375,-79.625,26.43838,76.8227,239.01237,293.55417,291.04742,6.284637e-05,4.0637427e-05,235.21887,398.1879,0.014144557,0.006437258,0.0,0.1582258,Loja,Calvas
2023-03-01,-4.375,-79.375,25.99869,75.19744,255.0021,291.93448,289.49,6.2574196e-05,3.965275e-05,222.79654,389.46277,0.014505363,0.0052042743,0.0,0.16009678,Loja,Quilanga
2023-03-01,-4.375,-79.125,32.987064,97.00818,518.9693,289.10944,286.61377,6.260282e-05,3.5956382e-05,202.2646,375.39246,0.018755363,6.854839e-06,0.0,0.16730241,Loja,Loja
2023-03-01,-4.375,-78.875,32.091084,96.83447,644.55475,288.67242,287.4554,8.303306e-05,2.9281784e-05,153.03786,363.85342,0.04436125,0.573236,0.0,0.22691935,Zamora Chinchipe,Nangaritza
2023-03-01,-4.125,-80.375,35.90237,103.74933,324.60294,297.27518,296.1178,0.00010462863,3.9209608e-05,207.42403,404.659,0.12449065,0.00043927418,0.0,0.23405646,Loja,Zapotillo
2023-03-01,-4.125,-80.125,28.277391,81.97373,248.11401,295.3068,294.33432,0.00010054637,3.4470897e-05,189.7136,395.42618,0.026763791,0.0005406855,0.0,0.26275402,Loja,Pindal
2023-03-01,-4.125,-79.875,26.27117,76.32078,269.3498,294.00415,291.64444,6.1214916e-05,3.9326544e-05,225.3481,405.1656,0.01574137,0.0023525807,0.0,0.17223386,Loja,Paltas
2023-03-01,-4.125,-79.625,26.02868,75.48267,264.5923,293.66806,291.04816,6.0906048e-05,4.0106785e-05,239.69489,397.7796,0.013449435,0.004324113,0.0,0.16394354,Loja,Paltas
2023-03-01,-4.125,-79.375,26.05297,75.666176,262.78394,292.18558,289.8639,6.0652015e-05,3.8705977e-05,219.37952,391.52347,0.014267298,0.0067080646,0.0,0.15512903,Loja,Gonzanamá
2023-03-01,-4.125,-79.125,26.505331,77.34761,387.36194,290.22952,287.8888,6.0650404e-05,3.608904e-05,203.93867,382.53867,0.014628024,0.00045411292,0.0,0.16630241,Zamora Chinchipe,Zamora
2023-03-01,-4.125,-78.875,31.884613,96.11358,636.49524,290.32593,289.4126,8.2444756e-05,3.312412e-05,157.04576,372.84952,0.041666694,0.4739307,0.0,0.23668145,Zamora Chinchipe,Zamora
2023-03-01,-4.125,-78.625,32.11039,96.92641,644.5618,291.9296,290.92554,8.7349195e-05,3.250719e-05,149.9929,385.1548,0.061390765,0.5689503,0.0,0.20779032,Zamora Chinchipe,Nangaritza
2023-03-01,-3.875,-80.125,27.378254,78.88495,258.87006,296.2344,295.00833,9.378024e-05,3.7937025e-05,230.40608,390.21252,0.02764129,0.005405121,0.0,0.26036695,El Oro,Las Lajas
2023-03-01,-3.875,-79.875,24.18787,70.1731,244.82545,295.17255,293.02362,3.684234e-05,3.214267e-05,195.94899,411.90753,0.0087613305,0.005526774,0.0,0.15599194,Loja,Paltas
2023-03-01,-3.875,-79.625,23.434694,67.00085,206.91103,294.13882,292.19095,3.6389112e-05,3.2076543e-05,182.89142,407.15198,0.0037340727,0.0031447178,0.0,0.14873387,Loja,Chaguarpamba
2023-03-01,-3.875,-79.375,24.773258,72.23349,229.94475,290.5202,288.40585,3.5887097e-05,2.806767e-05,173.59988,384.5664,0.004273266,0.010915121,0.0,0.14076209,Loja,Loja
2023-03-01,-3.875,-79.125,24.339754,70.42197,358.00943,288.25195,286.00763,3.5893147e-05,2.7314445e-05,172.94145,369.75018,0.0050218953,0.0011542338,0.0,0.13844354,Zamora Chinchipe,Zamora
2023-03-01,-3.875,-78.875,31.696295,95.452644,631.57526,289.75485,288.7413,7.6711694e-05,3.4515655e-05,154.59964,371.8965,0.025657983,0.4210705,0.0,0.20368548,Zamora Chinchipe,Zamora
2023-03-01,-3.875,-78.625,32.15902,97.04539,646.82544,292.25903,291.19733,8.587621e-05,3.3522105e-05,151.82593,389.54968,0.039805364,0.60202533,0.0,0.19135886,Zamora Chinchipe,Yantzaza
2023-03-01,-3.625,-80.125,25.29933,71.87224,204.96954,298.7737,297.64136,9.439557e-05,4.299993e-05,243.57666,403.5665,0.020084515,0.0006709274,0.0,0.21106452,El Oro,Arenillas
2023-03-01,-3.625,-79.875,23.112564,66.185135,298.91733,297.30548,295.22675,3.7091533e-05,3.3351946e-05,197.83987,424.73395,0.005237379,0.0010444758,0.0,0.14343145,El Oro,Piñas
2023-03-01,-3.625,-79.625,25.378029,74.54966,273.4779,292.42227,290.25525,3.6355646e-05,2.7615251e-05,178.32468,396.5166,0.007938468,0.005359395,0.0,0.1399113,El Oro,Zaruma
2023-03-01,-3.625,-79.375,26.247995,77.830826,285.50064,288.1885,285.4707,3.5889516e-05,2.5446703e-05,187.37009,366.4157,0.0076055643,0.019544557,0.0,0.13459678,Loja,Saraguro
2023-03-01,-3.625,-79.125,31.137709,91.50813,414.26605,287.85666,285.31027,3.5916128e-05,2.6276139e-05,182.06277,365.46497,0.01276133,0.0053881854,0.0,0.14725,Loja,Saraguro
2023-03-01,-3.625,-78.875,31.805109,95.86831,636.8222,289.5143,288.41055,7.678226e-05,3.128098e-05,149.3902,372.56448,0.033673346,0.47683576,0.0,0.20547177,Zamora Chinchipe,Yacuambi
2023-03-01,-3.625,-78.625,32.050365,96.70703,643.4511,292.11966,291.05328,8.595928e-05,3.4918074e-05,151.62451,389.33334,0.046418305,0.55791986,0.0,0.18396372,Zamora Chinchipe,El Pangui
2023-03-01,-3.375,-80.125,25.730331,74.51919,215.43672,299.68237,298.62775,9.414274e-05,4.1192267e-05,233.96371,411.84323,0.019118346,0.0021302418,0.0,0.18856855,El Oro,Santa Rosa
2023-03-01,-3.375,-79.875,21.067028,58.92986,266.0615,299.77365,297.57394,3.761008e-05,3.241001e-05,207.38593,436.36398,0.00483125,0.00035241936,0.0,0.11485887,El Oro,Pasaje
2023-03-01,-3.375,-79.625,25.144281,73.96683,340.94427,292.76587,290.69406,3.6145968e-05,2.645759e-05,188.79335,395.00412,0.010936371,0.0029319758,0.0,0.118854836,El Oro,Chilla
2023-03-01,-3.375,-79.375,25.740858,76.365,248.33398,290.69388,288.27527,3.5895566e-05,2.5014042e-05,185.54645,378.91245,0.011541451,0.017173024,0.0,0.11347581,Loja,Saraguro
2023-03-01,-3.375,-79.125,24.59966,71.81897,227.88199,289.39276,286.83188,3.5947178e-05,2.5488638e-05,184.52492,371.27158,0.010340444,0.012246532,0.0,0.12867741,Azuay,Nabón
2023-03-01,-3.375,-78.875,37.650543,113.54114,758.04456,285.42407,284.0135,7.7188306e-05,2.69838e-05,147.67992,349.75934,0.06239774,0.5281586,0.0,0.22439516,Morona Santiago,Gualaquiza
2023-03-01,-3.375,-78.625,32.06603,96.72068,643.6537,290.7236,289.61526,8.623871e-05,3.3359203e-05,147.21875,382.7036,0.043895323,0.5657125,0.0,0.19982661,Morona Santiago,Gualaquiza
2023-03-01,-3.375,-78.375,32.252502,97.27886,648.5724,291.51355,290.0506,8.616008e-05,3.0916057e-05,147.89262,386.96753,0.03410871,0.63104534,0.0,0.20016935,Morona Santiago,Gualaquiza
2023-03-01,-3.125,-79.875,21.03488,58.23586,259.08475,300.03683,297.94025,3.6875805e-05,3.1590655e-05,197.3527,442.23868,0.0055928226,0.0017631855,0.0,0.10989516,El Oro,El Guabo
2023-03-01,-3.125,-79.625,25.215343,73.99612,341.26874,294.20227,292.24002,3.6141937e-05,2.5967267e-05,178.00629,407.19302,0.010670967,0.0025872984,0.0,0.11284678,Azuay,Camilo Ponce Enriquez
2023-03-01,-3.125,-79.375,26.147278,77.38004,251.51596,287.72794,285.36755,3.591734e-05,2.3067269e-05,167.29456,368.73303,0.008160605,0.015264072,0.0,0.14497581,Azuay,Santa Isabel
2023-03-01,-3.125,-79.125,24.973516,73.233215,262.19504,287.02042,284.54208,3.6069356e-05,2.5187832e-05,181.23972,361.0225,0.008549194,0.008584153,0.0,0.14366129,Azuay,Girón
2023-03-01,-3.125,-78.875,37.489162,113.002075,472.98407,284.84814,283.34943,7.73996e-05,2.8922106e-05,157.80489,345.07986,0.060179636,0.48763847,0.0,0.21341129,Azuay,Sigsig
2023-03-01,-3.125,-78.625,37.874874,114.242615,763.5422,288.25772,286.92075,8.658024e-05,2.9513638e-05,147.77951,368.66992,0.078483954,0.6201243,0.0,0.19710484,Morona Santiago,San Juan Bosco
2023-03-01,-3.125,-78.375,37.769463,113.79648,757.1709,291.99243,290.89777,8.601008e-05,3.5709203e-05,153.79121,388.46127,0.06735468,0.5166316,0.0,0.18310887,Morona Santiago,Limón Indanza
2023-03-01,-3.125,-78.125,37.81563,113.93798,758.7168,293.47327,292.43466,8.741936e-05,3.5159606e-05,148.53004,398.89832,0.06908972,0.54069895,0.0,0.1877379,Morona Santiago,Tiwintza
2023-03-01,-2.875,-80.125,36.83618,107.98467,375.84213,299.0925,298.64838,0.00010278911,4.407251e-05,200.04247,421.86493,0.091589116,0.00030935483,0.0,0.22279839,Guayas,Guayaquil
2023-03-01,-2.875,-79.625,38.30797,113.745094,610.5254,294.6065,294.1797,8.7352826e-05,3.3523316e-05,176.02661,390.83093,0.11712141,0.0001303629,0.0,0.21062903,Guayas,Balao
2023-03-01,-2.875,-79.375,32.64552,98.766075,470.01013,286.1872,284.9391,8.751532e-05,2.2601138e-05,159.91705,342.52878,0.04141157,0.26959738,0.0,0.26391128,Azuay,Cuenca
2023-03-01,-2.875,-79.125,32.512325,98.30185,508.83145,282.16064,280.54504,8.736936e-05,2.3176543e-05,165.54085,318.72305,0.039030362,0.23751952,0.0,0.24533065,Azuay,Cuenca
2023-03-01,-2.875,-78.875,30.778399,92.39296,306.53378,286.5458,284.24054,7.170282e-05,3.514509e-05,184.3612,366.83502,0.02082508,0.2560364,0.0,0.21167742,Azuay,Gualaceo
2023-03-01,-2.875,-78.625,37.02283,111.5449,638.1397,287.39175,285.06656,6.8634676e-05,3.2592267e-05,168.88823,378.07993,0.046779517,0.33536842,0.0,0.17986694,Azuay,El Pan
